hotel_name,score,n_reviews,total_price,category,city_center_dist,neighborhood,free_cancellation,price_per_night
Polinari Rooms San Pietro Roma,8.6,77,1158,Hotel,2.4,Vaticano Prati,True,165.42857142857142
Foresteria di Piazza Cavour - Luxury Suites & Guest House,9.5,24,1248,Hotel,1.6,Vaticano Prati,True,178.28571428571428
Monteverde bright Apartment with Garage,8.8,13,1030,Apartment,3.7,Gianicolense,True,147.14285714285714
Varese Guest House,8.0,649,835,Hotel,2.0,Stazione Termini,False,119.28571428571429
Fragrance Hotel St Peter,8.6,851,2399,Hotel,2.6,Vaticano Prati,True,342.7142857142857
Roma Tempus,7.8,504,623,Hotel,2.1,Stazione Termini,False,89.0
Hotel Mozart,8.5,2249,1636,Hotel,1.3,Spagna,True,233.71428571428572
Relais Hotel Antico Palazzo Rospigliosi,6.9,452,1426,Hotel,1.3,Rione Monti,True,203.71428571428572
Holiday Rome Termini,5.5,48,494,Hotel,1.7,Stazione Termini,True,70.57142857142857
Magic Place Guest House,3.9,94,546,Hotel,1.8,Stazione Termini,True,78.0
Hotel The Brand,8.5,18,1568,Hotel,7.7,Aurelio,True,224.0
Aldrovandi Residence City Suites,8.3,614,2314,Hotel,2.5,Villa Borghese/Parioli,True,330.57142857142856
cattaneo accomodation,5.9,39,518,Hotel,1.7,Stazione Termini,True,74.0
Roma paradise inn,4.4,22,483,Hotel,1.9,Stazione Termini,True,69.0
Incentrum,9.2,218,1692,Apartment,1.2,Spagna,False,241.71428571428572
Hotel Priscilla,7.0,109,1428,Hotel,2.0,Via Veneto,True,204.0
Easydomus Rome,8.2,172,1793,Apartment,1.2,Piazza Navona,False,256.14285714285717
Candia Green House B&B,8.2,130,1288,Bed&Breakfast,2.7,Vaticano Prati,True,184.0
Guest House Galaxy,7.0,64,1317,Hotel,2.0,Stazione Termini,True,188.14285714285714
Hotel Caracciolo,8.1,532,1009,Hotel,2.2,Stazione Termini,True,144.14285714285714
Caroline Suite,8.1,320,1694,Hotel,1.9,Stazione Termini,True,242.0
Vatican Art House - CelebrateU,9.2,37,1741,Apartment,2.2,Vaticano Prati,True,248.71428571428572
Alloggio Carmen Sallés,8.3,32,931,Hotel,2.1,Stazione Termini,True,133.0
Friendship Palace,5.6,50,586,Hotel,1.9,Stazione Termini,True,83.71428571428571
Roma Prince Inn B&B,6.0,474,582,Bed&Breakfast,2.0,Stazione Termini,False,83.14285714285714
Hotel Texas,7.1,219,892,Hotel,1.2,Stazione Termini,False,127.42857142857143
Roma Guest House,6.4,170,557,Hotel,2.0,Stazione Termini,False,79.57142857142857
Tune Homes B&B,6.6,380,668,Bed&Breakfast,1.9,Stazione Termini,False,95.42857142857143
Shine House,9.1,20,1008,Hotel,2.0,Stazione Termini,True,144.0
Parco delle Perle,7.7,33,582,Holiday Home,10.2,Torrino,False,83.14285714285714
Termini Guest House 2,6.2,203,642,Hotel,2.0,Stazione Termini,True,91.71428571428571
Eurorooms,6.3,338,563,Hotel,2.1,Stazione Termini,False,80.42857142857143
Rome Garden Hotel,8.4,352,1085,Hotel,2.7,Nomentano,True,155.0
Romanina Apartments,7.9,91,884,Hotel,11.4,Not specified,False,126.28571428571429
Hotel Silla,8.6,257,1092,Hotel,2.5,Vaticano Prati,True,156.0
Hotel Moon Light,6.2,147,680,Hotel,2.1,Stazione Termini,False,97.14285714285714
Trilussa Palace Hotel Congress & Spa,8.5,362,1740,Apartment,2.2,Gianicolense,True,248.57142857142858
Luna D'Est,7.6,48,826,Hotel,5.2,Nomentano,False,118.0
Ostiense Halldis Apartments,9.2,4,1343,Apartment,2.2,Aventino,False,191.85714285714286
Mia Suites,8.4,604,1890,Other,0.9,Spagna,False,270.0
Alta Luxury Apartments - Oca,0.0,0,3769,Apartment,1.6,Spagna,False,538.4285714285714
Metropolis - Hotel di Charme,8.1,630,2631,Hotel,2.4,Vaticano Prati,True,375.85714285714283
Sofitel Roma Villa Borghese,9.1,189,6240,Hotel,1.3,Via Veneto,True,891.4285714285714
BQ House Milizie Luxury Rooms,9.0,234,1789,Hotel,2.6,Vaticano Prati,False,255.57142857142858
Hotel The Building,8.1,2816,2087,Hotel,2.2,Stazione Termini,True,298.14285714285717
Roma Veneto Relais,9.2,1877,15514,Apartment,1.9,Via Veneto,True,2216.285714285714
Hotel Vilòn - Small Luxury Hotels of the World,9.6,234,25676,Hotel,1.1,Spagna,False,3668.0
Lovin' Roma Piazza di Spagna,8.7,110,2058,Hotel,1.1,Via Veneto,True,294.0
Ripetta Rooms,9.0,253,2763,Hotel,1.6,Spagna,True,394.7142857142857
Mascagni Luxury Rooms & Suites,8.9,274,2130,Hotel,1.3,Stazione Termini,True,304.2857142857143
Sheraton Parco De' Medici Rome Hotel,7.2,994,1459,Hotel,10.8,Magliana Vecchia,True,208.42857142857142
Barceló Aran Mantegna,8.1,2167,1571,Hotel,5.0,Ardeatino,True,224.42857142857142
Ibis Roma Fiera,7.8,1902,776,Hotel,11.0,Magliana Vecchia,True,110.85714285714286
Roma Camping In Town,8.1,17766,668,Hotel,6.5,Aurelio,True,95.42857142857143
c-hotels Club House Roma,8.4,1155,1024,Hotel,4.7,Aurelio,True,146.28571428571428
Exe International Palace,8.2,2861,1604,Apartment,0.9,Rione Monti,False,229.14285714285714
Hotel San Valentino,8.0,2378,1557,Hotel,2.2,Vaticano Prati,False,222.42857142857142
Hotel Sisto V,8.4,397,1551,Hotel,5.8,Trionfale,True,221.57142857142858
Villa Eur Parco Dei Pini,8.1,3745,1561,Hotel,8.2,Eur,True,223.0
The Hoxton. Rome,9.1,75,2317,Hotel,2.8,Nomentano,False,331.0
B&B Rome Termini House,7.4,227,804,Bed&Breakfast,2.0,Stazione Termini,True,114.85714285714286
H10 Roma Città,8.0,1071,1432,Other,3.3,Portuense,True,204.57142857142858
Hotel Villa San Lorenzo Maria,8.1,1633,1068,Hotel,2.9,San Lorenzo,True,152.57142857142858
MOVIE MOVIE HOTEL,8.8,324,1336,Hotel,9.4,Appio Latino,False,190.85714285714286
c-hotels Fiume,8.5,733,1513,Hotel,2.3,Via Veneto,True,216.14285714285714
Rent Rooms Saint Peter,8.4,99,1827,Apartment,3.0,Vaticano Prati,False,261.0
DK Suites,0.0,0,9898,Hotel,0.7,Rione Monti,False,1414.0
Hospitales del Pellegrino - Trastevere,7.9,34,2198,Other,2.7,Portuense,False,314.0
toli’s,0.0,0,1288,Hotel,8.2,Appio Latino,False,184.0
BBHOMEROME - Parlamento Pantheon Dream,0.0,0,1151,Apartment,0.9,Spagna,True,164.42857142857142
Piceni 6 House,8.6,6,981,Apartment,3.0,San Lorenzo,False,140.14285714285714
La Tana Rosa grazioso bilocale,0.0,0,697,Apartment,4.0,Nomentano,False,99.57142857142857
0-Bedroom Holiday Home in Roma,0.0,0,1098,Holiday Home,18.6,Not specified,False,156.85714285714286
Casa Rosalia Ferienwohnung,0.0,0,611,Apartment,3.1,Gianicolense,False,87.28571428571429
Inviting 2-Bed Apartment in Roma,0.0,0,658,Apartment,8.3,Prenestino,False,94.0
Locazione Turistica Regina's House - St Peter,0.0,0,1271,Apartment,2.8,Vaticano Prati,False,181.57142857142858
Hospitality MonteMario,0.0,0,1126,Apartment,7.4,Trionfale,False,160.85714285714286
Apartment with one bedroom in Roma with WiFi,0.0,0,1417,Apartment,3.6,Prenestino,False,202.42857142857142
Easy Roi Joshua´s Home,0.0,0,753,Apartment,15.9,Not specified,True,107.57142857142857
Apartment with 2 bedrooms in Roma with WiFi,0.0,0,1913,Apartment,5.0,Nomentano,False,273.2857142857143
Appartamento Locazione Turistica,9.1,14,936,Apartment,9.3,Trionfale,False,133.71428571428572
Apartment Pantheon,0.0,0,1702,Apartment,0.3,Pantheon,False,243.14285714285714
Fontanella Borghese - 2 minutes walk by Spanish Steps!,0.0,0,1130,Apartment,1.0,Spagna,True,161.42857142857142
Fleming Luxury Apartment in Rome,0.0,0,1592,Apartment,6.1,Tor Di Quinto,False,227.42857142857142
Tommy Guest House Roma,0.0,0,783,Apartment,5.1,Tiburtino,False,111.85714285714286
Vatican Holiday Junior,9.0,10,2076,Hotel,3.2,Vaticano Prati,False,296.57142857142856
Hotel Colombo 112,7.7,1061,4480,Hotel,3.5,Ostiense,True,640.0
Navona Piazza del Fico Luxury,0.0,0,1302,Apartment,1.1,Piazza Navona,True,186.0
Hotel San Remo,6.8,202,1120,Hotel,1.3,Stazione Termini,True,160.0
Romolo House,9.7,18,911,Holiday Home,3.3,Vaticano Prati,False,130.14285714285714
Risorgimento view Aparment,0.0,0,1281,Apartment,2.4,Vaticano Prati,True,183.0
Parione Apartment Sleeps 6 Air Con WiFi,0.0,0,2378,Apartment,1.0,Spagna,False,339.7142857142857
Relax On - Guesthouse,0.0,0,763,Hotel,1.9,Stazione Termini,False,109.0
Trastevere Apartment Sleeps 6 Air Con WiFi,0.0,0,2495,Apartment,0.2,Pantheon,False,356.42857142857144
iFlat Esquilino Lovely Apartment,0.0,0,1325,Apartment,2.0,Stazione Termini,True,189.28571428571428
Summertime,0.0,0,1498,Apartment,3.3,Vaticano Prati,False,214.0
Casa Tua a Piazza del Popolo,9.3,27,1169,Apartment,1.6,Spagna,True,167.0
Dimora Vaticano,8.9,38,1478,Apartment,2.8,Vaticano Prati,True,211.14285714285714
La Terrazze Fabio,0.0,0,1696,Apartment,5.3,Prenestino,False,242.28571428571428
Domus Coronari,8.7,8,1645,Apartment,1.0,Piazza Navona,False,235.0
Rose Tower 62,0.0,0,2067,Holiday Home,16.7,Not specified,False,295.2857142857143
Casa Ianus,0.0,0,1069,Holiday Home,3.4,Vaticano Prati,False,152.71428571428572
Apartment Maddalena 2,0.0,0,1958,Apartment,0.7,Pantheon,False,279.7142857142857
Casa Buffa,0.0,0,2123,Holiday Home,2.9,San Lorenzo,False,303.2857142857143
Anna Trevi - Luxury Apartment in Rome,0.0,0,2933,Apartment,0.6,Trevi,False,419.0
Maison et studio l'Orangerie,0.0,0,2508,Apartment,3.7,Villa Borghese/Parioli,False,358.2857142857143
Vatican Luxury View,0.0,0,2042,Apartment,2.0,Vaticano Prati,False,291.7142857142857
Gite House,9.0,140,2198,Hotel,1.6,Stazione Termini,True,314.0
Appia Nuova Roof Apartment,0.0,0,1218,Apartment,4.4,Appio Latino,True,174.0
Hotel Mercure Roma Corso Trieste,8.2,579,1494,Hotel,3.8,Nomentano,False,213.42857142857142
Le Meridien Visconti Rome,8.8,241,2500,Hotel,1.6,Vaticano Prati,True,357.14285714285717
Best Western Premier Hotel Royal Santina,8.6,1450,2274,Hotel,1.8,Stazione Termini,True,324.85714285714283
Hotel Gravina San Pietro,8.2,1051,1647,Hotel,2.7,Vaticano Prati,True,235.28571428571428
ARoma Lifestyle Hotel,8.9,2285,2385,Apartment,4.7,Not specified,True,340.7142857142857
Affittacamere Nansen,6.8,153,1008,Hotel,2.7,Ostiense,True,144.0
Mercure Roma Piazza Bologna,8.5,304,1691,Hotel,3.5,Nomentano,True,241.57142857142858
Hotel Villa Pamphili Roma,8.8,86,2251,Hotel,4.4,Not specified,False,321.57142857142856
Hotel Louisiana,8.1,381,1138,Hotel,1.8,Via Veneto,False,162.57142857142858
Hotel IMPERATORI,7.6,19,1207,Hotel,10.5,Tiburtino,True,172.42857142857142
Star Vatican Rooms,7.9,430,1463,Hotel,2.4,Vaticano Prati,True,209.0
Occidental Aran Park,7.8,635,1098,Hotel,8.6,Giuliano-Dalmata,True,156.85714285714286
Hotel American Palace Eur,8.6,4582,1404,Apartment,7.8,Eur,True,200.57142857142858
Hotel Erdarelli,7.8,519,1410,Hotel,0.9,Spagna,True,201.42857142857142
Relais de l'Opera - Relais de l'Opera Group,8.9,937,2254,Hotel,0.9,Rione Monti,True,322.0
Doria Palace Boutique Hotel,8.9,219,1973,Hotel,1.4,Stazione Termini,False,281.85714285714283
Hotel Domus Mea,8.5,2132,1339,Hotel,1.8,Stazione Termini,False,191.28571428571428
Hotel Elide,7.8,458,1394,Hotel,1.2,Stazione Termini,True,199.14285714285714
Courtyard by Marriott Rome Central Park,8.5,345,1958,Hotel,5.7,Trionfale,True,279.7142857142857
Eurostars Roma Aeterna,8.5,1251,1234,Hotel,3.4,Prenestino,True,176.28571428571428
Hotel Positano,7.3,1784,814,Hotel,2.1,Stazione Termini,True,116.28571428571429
Hotel Royal Bissolati,8.5,337,2062,Hotel,1.3,Trevi,True,294.57142857142856
Gravina Suite Frattina,8.0,142,2099,Hotel,0.9,Spagna,True,299.85714285714283
Twentyone Hotel,8.2,2143,1747,Hotel,1.8,Vaticano Prati,True,249.57142857142858
Hotel Nord Nuova Roma,8.6,1949,1643,Hotel,1.4,Stazione Termini,False,234.71428571428572
Hotel St Martin,9.1,147,3043,Hotel,2.2,Stazione Termini,False,434.7142857142857
Colonna Palace,8.1,471,3433,Hotel,0.6,Pantheon,False,490.42857142857144
Relais Orso,8.7,903,2364,Hotel,1.1,Piazza Navona,False,337.7142857142857
The Spanish Suite Piazza di Spagna,7.9,1264,2094,Hotel,1.3,Spagna,False,299.14285714285717
Hotel Arcangelo,8.2,633,1691,Hotel,1.9,Vaticano Prati,True,241.57142857142858
DoubleTree By Hilton Rome Monti,9.0,174,4214,Hotel,1.2,Stazione Termini,True,602.0
Best Western Ars Hotel,8.1,298,1338,Apartment,6.2,Nomentano,True,191.14285714285714
Atlante Garden Hotel,7.9,2316,1697,Hotel,2.1,Vaticano Prati,False,242.42857142857142
Rome Times Hotel,8.6,654,2607,Hotel,0.7,Rione Monti,False,372.42857142857144
Marcella Royal Hotel,8.7,300,2560,Hotel,1.8,Via Veneto,False,365.7142857142857
Eurogarden Hotel,8.3,344,1428,Hotel,10.6,Not specified,True,204.0
Hotel Elite,8.2,411,1817,Hotel,1.0,Spagna,True,259.57142857142856
UNAHOTELS Decò Roma,8.8,1598,2417,Hotel,1.5,Stazione Termini,True,345.2857142857143
Il Romitello,7.9,396,919,Hotel,6.8,Trionfale,True,131.28571428571428
Hotel Principe Amedeo,8.2,488,1065,Hotel,1.3,Stazione Termini,True,152.14285714285714
Hotel San Pietro,7.7,103,1344,Apartment,2.6,Vaticano Prati,True,192.0
NH Collection Roma Centro,8.1,777,2446,Hotel,1.9,Vaticano Prati,True,349.42857142857144
iH Hotels Roma Dei Borgia,8.5,412,2391,Hotel,0.8,Rione Monti,True,341.57142857142856
Hotel Pineta Palace,7.7,1142,1215,Hotel,5.8,Trionfale,True,173.57142857142858
Hotel Fontana,7.8,339,2133,Hotel,0.5,Trevi,True,304.7142857142857
LH Hotel Lloyd Rome,8.1,208,935,Hotel,2.5,Nomentano,True,133.57142857142858
All Time Relais & Sport Hotel,8.0,545,1546,Hotel,10.2,Torrino,True,220.85714285714286
Hotel La Giocca,8.0,274,1489,Hotel,10.5,Nomentano,True,212.71428571428572
Hotel Romantica,7.9,657,1268,Hotel,1.5,Stazione Termini,False,181.14285714285714
Hotel La Lumiere Di Piazza Di Spagna,8.3,305,2368,Hotel,1.0,Spagna,False,338.2857142857143
Room Mate Filippo,9.6,120,3980,Hotel,1.1,Via Veneto,True,568.5714285714286
Hotel Villa Grazioli,8.0,262,1969,Hotel,3.2,Nomentano,False,281.2857142857143
Intown Luxury House,8.8,303,2205,Hotel,1.0,Spagna,False,315.0
Hotel Bolognese,6.9,405,924,Apartment,2.0,Stazione Termini,False,132.0
Palazzo Navona Hotel,9.0,524,4332,Hotel,0.7,Pantheon,False,618.8571428571429
Passeggiate Romane,9.1,121,971,Hotel,2.5,Vaticano Prati,False,138.71428571428572
Casa Piccole Ancelle di Cristo Re,8.2,578,1057,Apartment,3.9,Aurelio,False,151.0
Rome Orange Inn,8.0,310,1272,Hotel,1.7,Stazione Termini,True,181.71428571428572
Golden Tulip Rome Piram,8.1,3108,1932,Hotel,1.4,Stazione Termini,True,276.0
Hotel Clodio,7.9,355,1754,Hotel,3.4,Vaticano Prati,False,250.57142857142858
Palm Gallery Hotel,8.6,222,2429,Hotel,3.1,Nomentano,False,347.0
Roma In Una Stanza Guesthouse,8.9,137,1181,Hotel,3.4,Vaticano Prati,True,168.71428571428572
NH Collection Roma Giustiniano,8.5,2085,2777,Hotel,1.9,Vaticano Prati,True,396.7142857142857
Royal Rooms Corso,9.0,50,1576,Hotel,1.4,Spagna,False,225.14285714285714
Hotel Capo d´África – Colosseo,8.9,783,2343,Hotel,1.5,Colosseo,True,334.7142857142857
Hotel Colosseum,8.5,725,1865,Apartment,1.1,Rione Monti,True,266.42857142857144
Rome Marriott Grand Hotel Flora,8.5,102,4802,Hotel,1.5,Via Veneto,True,686.0
Vatican G&G Suites,9.0,20,1884,Hotel,2.4,Vaticano Prati,True,269.14285714285717
The St Regis Rome,9.2,160,11185,Hotel,1.4,Stazione Termini,True,1597.857142857143
B&B Piumith,7.7,394,1058,Bed&Breakfast,1.6,Stazione Termini,False,151.14285714285714
Hotel Lancelot,9.2,433,2072,Hotel,1.5,Colosseo,True,296.0
Rome Key Home,8.7,351,1150,Hotel,2.3,Tiburtino,True,164.28571428571428
Hotel Adriatic,7.9,737,1341,Hotel,1.9,Vaticano Prati,True,191.57142857142858
Vatican Holiday,8.6,175,1131,Hotel,3.0,Vaticano Prati,True,161.57142857142858
San Marco Relais,7.8,371,1031,Hotel,2.1,Stazione Termini,True,147.28571428571428
Villa Luzzatti,7.7,138,588,Other,2.4,Stazione Termini,True,84.0
San Lorenzo Hostel,7.2,766,532,Other,2.8,San Lorenzo,True,76.0
ROMA GONDOLA SRLS,6.5,248,494,Other,2.3,Stazione Termini,True,70.57142857142857
Zidan Guest House,7.0,764,507,Other,1.9,Stazione Termini,True,72.42857142857143
Legend RG,7.9,909,653,Other,1.8,Stazione Termini,False,93.28571428571429
Afiya Guest House,5.9,442,816,Apartment,1.9,Stazione Termini,False,116.57142857142857
Rose Garden Palace Roma,8.9,195,3711,Other,1.6,Via Veneto,False,530.1428571428571
Augusta Lucilla Palace,8.5,3531,3557,Hotel,1.3,Stazione Termini,False,508.14285714285717
Hotel Taormina,8.3,260,1034,Hotel,2.1,Stazione Termini,True,147.71428571428572
Gregorio VII Luxury Suites San Damaso,8.1,114,1916,Hotel,3.1,Aurelio,True,273.7142857142857
Mascherino Suites,8.8,155,2454,Hotel,2.2,Vaticano Prati,False,350.57142857142856
Hotel Barocco,9.2,537,5208,Hotel,1.0,Via Veneto,False,744.0
Rose Suite,9.0,102,1210,Hotel,1.4,Stazione Termini,True,172.85714285714286
Raeli Hotel Floridia,7.5,186,1921,Hotel,1.8,Stazione Termini,False,274.42857142857144
The Code Hotel,8.5,1300,2069,Hotel,1.1,Spagna,False,295.57142857142856
Hotel Villa Linneo,9.2,94,2892,Hotel,2.6,Villa Borghese/Parioli,False,413.14285714285717
Pigneto Guest House,7.8,14,1107,Hotel,4.8,Prenestino,False,158.14285714285714
Hotel Aphrodite,8.1,990,1849,Hotel,1.9,Stazione Termini,False,264.14285714285717
Hotel Foro Romano Imperatori,8.1,186,1784,Hotel,0.6,Rione Monti,True,254.85714285714286
Aleph Rome Hotel. Curio Collection By Hilton,8.7,193,6091,Hotel,1.2,Via Veneto,True,870.1428571428571
Hotel Celio,8.5,147,2034,Hotel,1.3,Colosseo,False,290.57142857142856
SuiteSistina for Lovers,9.0,1499,2344,Apartment,1.1,Spagna,True,334.85714285714283
Domus Napoleone,8.6,112,1127,Hotel,1.7,Stazione Termini,False,161.0
My Maison 70,9.1,9,1041,Hotel,2.0,Stazione Termini,True,148.71428571428572
Escape Luxury Suite,9.4,611,2900,Hotel,1.0,Trevi,False,414.2857142857143
The Corner Townhouse,8.3,268,2070,Hotel,1.7,Aventino,False,295.7142857142857
Gregori Guest House,8.5,267,1306,Hotel,3.2,Aurelio,False,186.57142857142858
Opera House Guest. Roma centro storico,8.0,47,1524,Hotel,1.2,Stazione Termini,False,217.71428571428572
Hotel Piazza Di Spagna,8.8,394,2645,Hotel,1.2,Spagna,True,377.85714285714283
Margutta 19 - Small Luxury Hotels of the World,8.9,381,11305,Hotel,1.5,Spagna,True,1615.0
Flann O'Brien Rooms,7.9,119,1552,Hotel,1.1,Stazione Termini,False,221.71428571428572
Boncompagni Suite,8.5,230,1144,Hotel,1.8,Via Veneto,True,163.42857142857142
Hotel Canova,8.3,965,2495,Apartment,1.1,Rione Monti,False,356.42857142857144
Marta Guest House,8.9,231,1462,Hotel,1.6,Vaticano Prati,True,208.85714285714286
Hotel Albergo Santa Chiara,9.1,591,2585,Hotel,0.5,Pantheon,True,369.2857142857143
Luxury Rooms H 2000 Roma,7.6,349,1716,Hotel,1.0,Trevi,True,245.14285714285714
Maison de Marta,8.4,130,1469,Hotel,1.6,Vaticano Prati,True,209.85714285714286
Hotel Silva,7.2,281,928,Hotel,3.4,Nomentano,True,132.57142857142858
Scheppers Hotel&Hostel,6.7,70,742,Hotel,6.8,Aurelio,True,106.0
Roma Charming Rooms,9.5,152,1315,Hotel,2.5,Vaticano Prati,False,187.85714285714286
Pinewood Hotel Rome,7.7,1625,1517,Hotel,5.0,Trionfale,True,216.71428571428572
Hotel Principe Torlonia - a Member of Elizabeth Hotel Group,8.2,237,1919,Hotel,3.9,Nomentano,True,274.14285714285717
Suite Oriani,9.2,227,1630,Hotel,3.5,Villa Borghese/Parioli,True,232.85714285714286
Piccolo di Piazza di Spagna Suites,8.5,144,1551,Hotel,1.4,Via Veneto,True,221.57142857142858
Apollo Boutique Hotel,9.0,42,2023,Hotel,2.2,Vaticano Prati,False,289.0
Rome Marriott Park Hotel,8.0,658,1906,Hotel,10.9,Magliana Vecchia,True,272.2857142857143
Suite Valadier,9.0,7,3423,Hotel,1.6,Spagna,False,489.0
UNAWAY Hotel Empire Roma,8.1,229,2074,Hotel,1.6,Via Veneto,True,296.2857142857143
Hotel Villa Maria Regina,7.8,1239,1438,Hotel,6.4,Tor Di Quinto,True,205.42857142857142
Accademia Club & Spa,0.0,0,2680,Hotel,0.7,Trevi,True,382.85714285714283
Orto Di Roma,7.8,375,1262,Hotel,6.9,Ardeatino,False,180.28571428571428
Augustana House and Suites,9.7,61,3197,Apartment,1.1,Spagna,False,456.7142857142857
In Terrazza Da Giusy,9.5,9,1481,Hotel,5.9,Tiburtino,True,211.57142857142858
Hotel Amalfi,8.8,525,1958,Hotel,1.4,Rione Monti,True,279.7142857142857
B&B Cappellini snc,6.1,935,654,Bed&Breakfast,1.8,Stazione Termini,False,93.42857142857143
Grand Hotel Hermitage,5.8,520,1238,Hotel,3.8,Villa Borghese/Parioli,False,176.85714285714286
Cerquetta home,7.7,4,503,Hotel,15.8,Not specified,False,71.85714285714286
Hotel Euro Quiris,7.8,296,815,Hotel,2.0,Stazione Termini,True,116.42857142857143
Hotel Baltico,6.7,879,774,Holiday Home,1.9,Stazione Termini,False,110.57142857142857
Farnese Suite Dream S&AR,7.4,87,1656,Hotel,0.9,Piazza Navona,False,236.57142857142858
Hotel Palace Nardo,6.4,70,840,Hotel,9.4,Trionfale,False,120.0
Acanto Room Suite,8.7,70,1411,Hotel,7.8,Appio Latino,False,201.57142857142858
Comfort Rooms Villa Gaia Tor Vergata,9.0,12,1253,Hotel,13.6,Not specified,False,179.0
B&B Cappellini,6.2,449,808,Bed&Breakfast,1.9,Stazione Termini,True,115.42857142857143
Hotel Geo,7.1,80,990,Hotel,3.8,Prenestino,True,141.42857142857142
Vatican City Accommodation,8.8,33,999,Hotel,4.3,Aurelio,False,142.71428571428572
Candia41,7.1,18,1207,Hotel,2.7,Vaticano Prati,True,172.42857142857142
Hotel Antico Acquedotto,7.4,309,1037,Hotel,4.2,Prenestino,True,148.14285714285714
Abc,9.5,14,1985,Hotel,2.6,Vaticano Prati,False,283.57142857142856
Hotel Castle,9.0,230,1338,Hotel,10.7,Not specified,False,191.14285714285714
Relais Nazionale,0.0,0,10534,Hotel,0.9,Rione Monti,False,1504.857142857143
Novotel Roma Eur,8.4,1629,1684,Hotel,8.5,Torrino,False,240.57142857142858
Appia Park Hotel,7.8,608,1469,Hotel,8.5,Appio Latino,False,209.85714285714286
Family Penthouse Apartment,0.0,0,872,Hotel,1.7,Spagna,True,124.57142857142857
Mercure Roma Centro Colosseo,8.2,1014,2810,Holiday Home,1.4,Rione Monti,False,401.42857142857144
Apartment,0.0,0,848,Apartment,4.0,Not specified,True,121.14285714285714
Elegance,7.7,37,1031,Hotel,1.6,Stazione Termini,False,147.28571428571428
LUX Suites in Roma,8.9,21,3122,Hotel,1.4,Via Veneto,False,446.0
Hotel Gioberti,8.4,433,1927,Hotel,1.6,Stazione Termini,True,275.2857142857143
Diamante,0.0,0,1127,Hotel,6.1,Not specified,True,161.0
Europe 42,0.0,0,1138,Apartment,5.4,Ostiense,True,162.57142857142858
Residenza Risorgimento,8.6,69,1109,Hotel,2.3,Vaticano Prati,True,158.42857142857142
Posto di Famiglia,0.0,0,1267,Hotel,2.3,Stazione Termini,True,181.0
Rita a Trastevere,8.8,105,1323,Hotel,1.9,Gianicolense,True,189.0
Profumo Maison d'Hôtes,8.7,353,1939,Hotel,1.4,Rione Monti,True,277.0
Exe Domus Aurea,8.4,1257,1710,Hotel,1.7,Stazione Termini,False,244.28571428571428
Hotel Shangri-La Roma,8.6,3232,1935,Hotel,8.6,Eur,True,276.42857142857144
Hotel Tritone,8.3,415,2263,Hotel,0.7,Trevi,True,323.2857142857143
Portafortuna Guest House,7.3,53,1190,Hotel,1.5,Stazione Termini,True,170.0
Orange Hotel,6.8,171,2581,Hotel,2.2,Vaticano Prati,False,368.7142857142857
Atlante Star Hotel,7.9,1789,4374,Hotel,2.0,Vaticano Prati,True,624.8571428571429
Dharma Luxury Hotel,8.7,485,2567,Hotel,1.2,Stazione Termini,True,366.7142857142857
Latte & Biscotti,9.3,91,2156,Apartment,2.6,Vaticano Prati,True,308.0
Hotel Principe Eugenio,7.9,622,1117,Hotel,2.2,Stazione Termini,True,159.57142857142858
Hotel Best Roma,8.2,62,1587,Hotel,2.4,Stazione Termini,False,226.71428571428572
DOMUS NASCIMBENI,8.7,53,1169,Hotel,4.7,Aurelio,True,167.0
Hotel Appia 442,9.1,149,1241,Hotel,4.1,Appio Latino,True,177.28571428571428
Hotel Ferraro,7.9,470,1764,Hotel,0.7,Rione Monti,False,252.0
Hotel Mecenate Palace,8.5,2217,2461,Hotel,1.4,Stazione Termini,False,351.57142857142856
Nerva Boutique Hotel,9.3,378,3138,Hotel,0.4,Rione Monti,False,448.2857142857143
Hotel Lunetta,9.2,467,3942,Hotel,0.7,Piazza Navona,False,563.1428571428571
Hotel Le Petit,7.3,637,1528,Holiday Home,1.2,Stazione Termini,False,218.28571428571428
Hotel Splendide Royal - Small Luxury Hotels of the World,9.0,342,5564,Hotel,1.4,Via Veneto,False,794.8571428571429
Rocco Forte Hotel De La Ville,9.3,169,16025,Hotel,1.1,Spagna,False,2289.285714285714
Sina Bernini Bristol,8.1,359,4746,Hotel,1.1,Trevi,False,678.0
JK Place Roma - The Leading Hotels of the World,9.6,260,25425,Hotel,1.1,Spagna,False,3632.1428571428573
Lifestyle Suites Rome,9.3,254,8470,Hotel,0.8,Piazza Navona,True,1210.0
NH Collection Roma Fori Imperiali,9.0,529,5318,Hotel,0.2,Trevi,True,759.7142857142857
Casa Di Santa Francesca Romana a Ponte Rotto,8.1,382,2498,Hotel,1.0,Trastevere,True,356.85714285714283
Hotel dei Borgognoni,9.0,410,3282,Hotel,0.8,Spagna,False,468.85714285714283
Residenza Paolo VI,8.8,546,3384,Hotel,2.2,Vaticano Prati,False,483.42857142857144
Gregorio VII Luxury Suites,8.1,126,1847,Hotel,3.6,Aurelio,False,263.85714285714283
Hotel Robinson,7.7,256,1084,Hotel,1.9,Stazione Termini,False,154.85714285714286
Raeli Hotel Siracusa,7.5,897,1938,Hotel,1.8,Stazione Termini,False,276.85714285714283
